"313","002499","002499,科林环保"
"314","002836","002836,新宏泽"
"315","002916","002916,深南电路"
"316","000892","000892,欢瑞世纪"
"317","000612","000612,焦作万方"
"318","601016","601016,节能风电"
"319","600184","600184,光电股份"
"320","600581","600581,八一钢铁"
"321","002522","002522,浙江众成"
"322","000738","000738,航发控制"
"323","600325","600325,华发股份"
"324","600291","600291,西水股份"
"325","002429","002429,兆驰股份"
"326","002636","002636,金安国纪"
"327","002194","002194,武汉凡谷"
"328","600452","600452,涪陵电力"
"329","002054","002054,德美化工"
"330","600219","600219,南山铝业"
"331","300623","300623,捷捷微电"
"333","002913","002913,奥士康"
"334","603516","603516,淳中科技"
"335","603658","603658,安图生物"
"336","600332","600332,白云山"
"337","603136","603136,天目湖"
"338","300666","300666,江丰电子"
"339","002229","002229,鸿博股份"
"340","300545","300545,联得装备"
"341","603016","603016,新宏泰"
"342","601519","601519,*ST智慧,大智慧"
"343","600462","600462,九有股份"
"344","002255","002255,海陆重工"
"345","603183","603183,建研院"
"346","300687","300687,赛意信息"
"347","000037","000037,深南电A,深南电"
"349","600621","600621,华鑫股份"
"350","600855","600855,航天长峰"
"351","002839","002839,张家港行"
"352","600887","600887,伊利股份"
"353","603289","603289,泰瑞机器"
"354","300398","300398,飞凯材料"
"355","002202","002202,金风科技"
"356","300026","300026,红日药业"
"357","600218","600218,全柴动力"
"358","600497","600497,驰宏锌锗"
"359","002146","002146,荣盛发展"
"360","002483","002483,润邦股份"
"361","002873","002873,新天药业"
"362","601369","601369,陕鼓动力"
"363","000752","000752,西藏发展"
"364","002659","002659,凯文教育"
"365","002745","002745,木林森"
"366","300648","300648,星云股份"
"367","600900","600900,长江电力"
"368","000697","000697,炼石有色"
"369","600818","600818,中路股份"
"370","300711","300711,广哈通信"
"371","601127","601127,小康股份"
"372","300736","300736,百华悦邦"
"373","300601","300601,康泰生物"
"374","002110","002110,三钢闽光"
"375","600229","600229,城市传媒"
"376","002128","002128,露天煤业"
"377","603607","603607,京华激光"
"378","600888","600888,新疆众和"
"379","000597","000597,东北制药"
"380","000722","000722,湖南发展"
"381","002876","002876,三利谱"
"383","601579","601579,会稽山"
"384","600803","600803,新奥股份"
"385","300653","300653,正海生物"
"386","000791","000791,甘肃电投"
"387","600582","600582,天地科技"
"388","600801","600801,华新水泥"
"389","000039","000039,中集集团"
"390","603518","603518,维格娜丝"
"391","002180","002180,纳思达"
"392","601333","601333,广深铁路"
"394","601311","601311,骆驼股份"
"395","600198","600198,大唐电信"
"396","002228","002228,合兴包装"
"397","300253","300253,卫宁健康"
"398","600182","600182,S佳通"
"399","600681","600681,百川能源"
"400","000413","000413,东旭光电"
"401","000751","000751,锌业股份"
"402","600150","600150,中国船舶"
"403","002424","002424,贵州百灵"
"404","600456","600456,宝钛股份"
"405","002589","002589,瑞康医药"
"407","600058","600058,五矿发展"
"408","600569","600569,安阳钢铁"
"409","300166","300166,东方国信"
"410","603515","603515,欧普照明"
"412","300449","300449,汉邦高科"
"413","002929","002929,润建通信"
"414","300144","300144,宋城演艺"
"415","300710","300710,万隆光电"
"416","002641","002641,永高股份"
"417","300429","300429,强力新材"
"418","603020","603020,爱普股份"
"419","300563","300563,神宇股份"
"421","002206","002206,海利得"
"422","600203","600203,福日电子"
"423","002299","002299,圣农发展"
"424","300556","300556,丝路视觉"
"425","300241","300241,瑞丰光电"
"426","000155","000155,川化股份"
"427","601918","601918,新集能源"
"428","603809","603809,豪能股份"
"429","002268","002268,卫士通"
"430","603500","603500,祥和实业"
"431","002644","002644,佛慈制药"
"432","000425","000425,徐工机械"
"433","000049","000049,德赛电池"
"434","002531","002531,天顺风能"
"435","300450","300450,先导智能"
"436","000065","000065,北方国际"
"437","603661","603661,恒林股份"
"438","000661","000661,长春高新"
"439","002461","002461,珠江啤酒"
"440","600379","600379,宝光股份"
"441","000901","000901,航天科技"
"442","002575","002575,群兴玩具"
"443","600538","600538,国发股份"
"444","603300","603300,华铁科技"
"445","600727","600727,鲁北化工"
"446","601186","601186,中国铁建"
"447","600353","600353,旭光股份"
"448","002463","002463,沪电股份"
"449","603160","603160,汇顶科技"
"450","600060","600060,海信电器"
"451","600152","600152,维科精华"
"452","600167","600167,联美控股"
"453","603421","603421,鼎信通讯"
"454","600685","600685,中船防务"
"455","002119","002119,康强电子"
"456","600155","600155,宝硕股份"
"457","000557","000557,西部创业"
"458","300518","300518,盛讯达"
"459","000426","000426,兴业矿业"
"460","300480","300480,光力科技"
"461","002333","002333,罗普斯金"
"462","000799","000799,酒鬼酒"
"464","603963","603963,大理药业"
"465","600312","600312,平高电气"
"466","601678","601678,DR滨化股"
"468","600815","600815,*ST厦工,厦工股份"
"469","002637","002637,赞宇科技"
"470","603616","603616,韩建河山"
"471","300456","300456,耐威科技"
"472","600864","600864,哈投股份"
"473","603813","603813,原尚股份"
"474","002797","002797,第一创业"
"475","600603","600603,广汇物流"
"476","000969","000969,安泰科技"
"477","300547","300547,川环科技"
"478","300274","300274,阳光电源"
"479","600131","600131,岷江水电"
"480","002879","002879,长缆科技"
"481","603321","603321,梅轮电梯"
"482","002167","002167,东方锆业"
"483","603017","603017,中衡设计"
"484","603811","603811,诚意药业"
"485","002751","002751,易尚展示"
"486","600740","600740,山西焦化"
"487","000528","000528,柳工,柳工"
"488","600391","600391,航发科技"
"489","002452","002452,长高集团"
"490","000729","000729,燕京啤酒"
"491","603788","603788,宁波高发"
"492","300202","300202,聚龙股份"
"493","300423","300423,鲁亿通"
"494","600243","600243,青海华鼎"
"495","002843","002843,泰嘉股份"
"496","000611","000611,天首发展"
"497","603358","603358,华达科技"
"498","300321","300321,同大股份"
"499","600305","600305,恒顺醋业"
"500","300720","300720,海川智能"
"501","600270","600270,外运发展"
"502","600638","600638,新黄浦"
"503","000739","000739,普洛药业"
"504","002801","002801,微光股份"
"505","000058","000058,深赛格"
"506","000683","000683,远兴能源"
"507","600706","600706,曲江文旅"
"508","600425","600425,*ST青松,青松建化"
"509","002134","002134,*ST普林,天津普林"
"510","000710","000710,贝瑞基因"
"511","000717","000717,韶钢松山"
"512","002890","002890,弘宇股份"
"513","300442","300442,普丽盛"
"514","600469","600469,风神股份"
"515","000795","000795,英洛华"
"516","603076","603076,乐惠国际"
"517","300660","300660,江苏雷利"
"518","002582","002582,好想你"
"519","300388","300388,国祯环保"
"520","601099","601099,太平洋"
"521","300422","300422,博世科"
"522","002805","002805,丰元股份"
"523","002337","002337,赛象科技"
"524","300469","300469,信息发展"
"525","002278","002278,神开股份"
"526","002816","002816,和科达"
"527","002164","002164,宁波东力"
"528","000504","000504,南华生物"
"529","603958","603958,哈森股份"
"530","000062","000062,深圳华强"
"531","300070","300070,碧水源"
"532","603737","603737,三棵树"
